0	25351
4097	46
2	3
4615	1
85007	1
1437201	1
441366	5
266264	1
543	63
547	2
174628	1
550	1
52904	3
35884	2
35885	2
561	2
562	50
3635	16
3641	1
7227	2
573	1
7742	1
8255	1
591936	1
81985	1
45634	1
9483	8
441620	1
8782	2
32525	3
33208	1
7260	1
558173	1
9823	5
743525	1
5820	1
71275	1
1704044	1
147389	4
8825	1
49274	1
44394	1
9347	1
10372	2
1242245	3
112262	1
1329799	2
10376	2
202946	4
33934	1
59201	1
6289	4
59538	1
1849491	1
516756	2
57493	1
51351	1
106649	1
29466	1
9895	5
48296	1
269482	1
85681	1
398578	1
5811	1
61621	4
61622	1
9913	15
946362	1
74940	1
85698	4
39107	4
2759	315
1224	5
5833	1
115915	1
29388	1
720590	1
1747	17
1236	2
352472	1
5850	1
347515	1
222	2
109280	1
5858	2
113379	1
5861	1
432359	1
207598	625
1737458	1
91347	2
724	1
1484158	2
29430	3
1658665	1
43768	3
38868	1
760570	1
4479	1
82174	1
4565	58
1280	137
186625	2
1282	2
64144	1
500485	1
3847	1
265	1
32523	2
32524	35
5506	1
34062	2
255248	1
29656	1
7955	3
50452	1
1301	3
40214	2
40324	1
7962	5
1308	2
286	5
287	9
2479392	1
32033	1
314146	134
7462	1
60711	6
29760	1
297	3
90247	1
425265	3
37682	1
28211	1
9526	183
9527	3
9528	3
129337	1
9531	6
30602	1
9534	12
72000	2
1760	3
9539	6
72004	1
9541	2
1351	1
9544	43
9545	9
8010	1
669517	1
746830	1
71139	1
8016	1
169297	2
1437010	56
9555	21
340	1
1883	3
9565	1
34655	1
1234273	1
418107	3
1842534	1
1895	1
10090	62
374	1
9593	5
9595	8
9596	15
9597	16
9598	618
9599	1
9601	106
33154	22
40323	1
9604	144
9606	23878575
857417	1
1	5
56716	9
7234	1
9615	1
117571	151
7574	1
880536	3
79684	1
8090	8
61853	10
1648030	11
75682	1
147368	2
9031	4
10116	3
33010	1
36095	1
284592	1
1300914	5
33011	1
314293	22
286419	1
314295	18
6072	1
28090	1
33213	265
1229758	1
52163	1
1270	1
9443	1
80840	1
743375	1
1489872	10
4564	41
469	4
4567	4
4568	1
99802	155
80864	2
8673	1
80866	1
37347	1
354276	5
1091045	1
1921510	1
76775	1
13289	1
36330	1
338	2
131567	21
4081	2
5827	1
1585	1
1279	5
53246	1
