0	36487
4097	56
2	3
2231643	1
1	3
39432	3
29580	1
6157	1
8208	1
441366	8
34839	2
627230	1
543	37
547	3
9258	1
4615	1
35884	1
1300914	1
15368	2
562	44
3635	27
647221	1
7227	2
39946	1
7742	2
225344	1
386656	1
32523	2
9796	1
3656	2
13164	1
38942	1
610380	1
640081	1
131158	2
59479	1
1112	1
365659	1
9823	1
7776	1
615	1
40324	1
180498	1
186990	1
147389	6
32008	1
8825	1
408188	1
47466	2
4544	1
642	1
9347	1
35841	1
1242245	1
112262	1
8839	1
5801	1
337687	1
202946	10
64144	3
6289	2
59538	1
8476	1
3694	1
29465	1
106648	1
283801	2
27291	1
12960	1
9895	3
52904	5
1916073	1
215358	1
1716	1
61621	3
9913	25
946362	2
287	1
5820	3
85698	3
39107	4
2759	259
1224	5
5833	2
1155789	1
1747	2
77009	1
91347	1
1236	3
7897	1
32561	1
5854	1
109280	1
9443	1
9681	1
207598	702
112509	4
129337	1
1737458	3
4577	1
54005	1
29430	35
158456	3
535289	1
760570	1
32507	1
95486	1
4565	29
1280	31
186625	6
1282	2
500485	2
520	1
9479	1
1288	1
1290	1
9483	11
32524	34
32525	3
1167634	1
7955	7
1301	1
1302	1
40215	2
10116	4
7962	1
1308	3
286	1
3871	1
314145	1
314146	199
7459	1
158500	1
60711	8
561	1
862507	1
8492	1
4909	1
425265	5
53042	1
1580851	1
670516	1
9526	196
9527	9
9528	10
8637	1
7994	1
9531	9
9534	14
9539	13
72004	8
8005	1
1351	1
9544	64
9545	10
87882	1
288078	1
169297	5
1437010	80
9555	22
30025	1
1437183	1
1883	1
11103	1
63632	1
10090	60
190721	2
10096	1
1652081	1
7998	1
374	1
9593	13
9595	9
9596	12
9597	15
9598	658
4479	5
38727	1
9601	90
33154	19
9604	166
9606	26072419
30019	1
56716	6
9103	1
9368	1
4498	1
117571	164
106649	4
8090	7
61853	13
1648030	7
9541	6
4513	1
160674	1
147368	5
4521	1
4522	10
9031	2
37293	4
4529	1
4530	3
314293	16
314295	24
6072	1
147387	1
33213	309
8128	1
4545	5
877507	1
1270	1
714313	2
6087	1
909768	1
980427	2
305	1
1489872	7
359160	3
402881	1
4564	19
469	12
470	1
29656	1
99802	157
9691	1
591936	3
80865	5
354276	1
412133	1
402626	2
36329	1
36330	1
131567	7
1758194	1
1489908	1
59894	1
147369	1
1279	3
857087	2
