0	34621
4097	34
1	1
39432	2
1434123	1
52163	2
569360	1
441366	7
543	13
6183	1
7209	1
35884	1
520	1
562	15
3635	25
647221	1
2108470	1
180282	1
6239	1
7742	4
591936	2
1404768	1
32523	3
9796	1
1377	1
3144	1
47885	1
7764	1
336983	1
356	1
127582	1
9823	4
48736	1
1639	1
7868	1
40324	1
542827	1
186990	1
33213	320
91411	1
113379	2
8825	2
49274	1
1882747	1
1351	1
9347	2
112262	3
10376	3
33934	1
64144	4
9361	1
554131	1
516756	5
33941	1
106649	1
9498	4
94885	1
9895	4
52904	4
5809	1
670386	1
1978547	1
61621	3
61622	4
9913	20
946362	1
5820	3
9407	1
202946	8
39107	3
1398	1
2759	269
210632	5
5833	6
720590	1
1747	3
1236	1
9430	1
317655	1
5851	1
5854	1
244447	1
1762	1
9443	3
5861	1
150247	1
45351	1
207598	686
1737458	2
91347	1
868597	2
29430	1
158456	6
4479	1
469	1
1280	4
186625	6
716546	1
995085	1
500485	1
9089	1
1290	1
9483	10
32524	46
32525	4
90675	1
1071378	1
7955	6
40214	1
64791	1
10116	2
7962	7
286	1
3871	1
314146	173
60711	3
1658665	1
5421	1
8496	1
425265	5
37682	3
28211	1
222	1
9526	207
9527	2
9528	15
129337	1
7994	1
9531	5
89399	1
9534	14
9539	9
72004	6
9541	10
1306438	1
9031	3
9544	72
9545	7
205130	1
77643	1
573826	1
169297	6
1437010	73
9555	20
8022	1
56716	10
1883	1
11103	2
9568	1
9569	1
508771	3
2038116	1
6289	1
42344	1
66656	1
10090	88
33511	1
190721	1
7998	1
418107	3
9593	5
9595	9
9596	16
9597	16
9598	672
9599	1
9601	106
33154	24
9604	193
9606	26606440
30602	1
9612	1
9615	4
30608	3
117571	175
9543	1
880535	1
880536	1
8090	15
347515	1
1224	1
61853	10
1648030	19
215358	2
4006	1
5543	1
4522	1
1725355	3
3656	2
1300914	1
314293	18
144197	1
314295	35
6072	1
147389	8
87883	1
10181	1
80840	1
305	1
1489872	5
4564	94
4565	105
4567	2
4568	2
99802	128
4571	2
113540	1
80864	1
80865	12
80866	1
4069	1
76775	2
9704	1
131567	7
1758194	2
1489908	2
59894	8
1489341	1
1437183	1
