0	38738
4097	80
1	4
39432	2
717741	1
1685010	1
9749	1
441366	7
1629723	1
83485	1
543	4
1677857	1
8287	1
35884	1
35885	1
5679	1
1587	1
562	2
90675	1
647221	1
103481	1
7227	3
7742	10
591936	2
3649	1
32523	1
9796	1
610380	1
376913	1
1407059	1
7764	2
7950	1
9823	9
743525	1
230844	2
542827	1
8637	1
37310	1
113379	1
8825	2
70779	1
44394	1
3712	1
35841	5
112262	2
8839	2
401472	1
399497	1
33934	2
64144	2
6289	1
516756	3
198806	1
47770	1
54383	1
1386	1
9755	1
94885	2
9895	4
52904	5
1224	5
61621	7
9913	21
27679	1
5820	1
6945	1
202946	10
39107	6
2759	378
210632	4
5833	5
720590	3
9935	1
1747	5
31957	1
9430	1
323802	1
1489872	5
5858	4
9443	1
5861	1
150247	2
3818	1
60711	6
186625	4
207598	1027
1737458	4
91347	1
158456	1
2183547	1
1281578	1
1280	13
190721	1
862507	1
500485	2
3847	1
9483	6
32524	43
32525	3
34062	1
180498	1
7955	7
7957	1
10116	4
7962	5
643867	1
5850	1
286	4
287	60
32033	2
314146	226
74533	1
32561	1
1329799	1
132908	1
4909	1
425265	8
3635	42
880535	1
9526	288
9527	6
9528	8
31033	1
10376	1
9531	6
9533	1
9534	21
9539	8
72004	6
9541	7
9031	2
9544	63
9612	1
205130	1
326968	1
1437010	111
9555	17
400727	1
56716	10
9565	1
11103	1
418107	3
10088	1
1385	1
10090	81
33511	1
10096	1
28211	1
572307	1
49012	1
215358	1
1300342	1
9593	8
9595	12
9596	14
9597	27
9598	989
9601	143
33154	33
40323	1
9604	184
9606	35174769
9793	2
2033032	1
30602	1
491915	1
225164	1
9615	3
30608	1
29073	2
117571	233
880534	1
138979	1
8090	11
405948	2
61853	16
8005	1
37293	7
10160	1
270	1
314293	23
314295	33
508771	1
81852	1
33213	538
9545	3
73154	2
9669	1
30019	1
4564	2
9685	1
99802	191
80864	2
80865	1
44008	5
1489388	2
10066	2
131567	5
1758194	1
1489908	1
59894	5
506	1
858619	1
