0	34772
4097	53
2	12
4100	1
517	2
1	6
32264	1
30732	1
1489922	1
7176	1
8720	1
1437201	1
425265	3
28131	1
441366	7
63459	1
485918	1
543	71
30464	1
441894	1
85681	1
147389	4
4530	1
1584	2
561	2
562	72
3635	25
1229662	1
43700	1
570	2
7227	1
7742	1
91061	1
591936	4
9483	10
9796	4
123368	1
80966	1
3656	1
3659	1
3661	1
32525	2
141904	1
640081	1
508771	1
7764	2
59479	1
33882	2
42255	1
9823	7
7776	1
170000	1
1041	1
10376	2
33213	303
43263	1
1038079	1
2067572	1
113379	1
8825	1
3711	1
3712	1
858619	1
9347	2
245014	1
112262	7
8839	2
1870984	1
136841	1
717962	1
1351	1
85698	17
2702	1
64144	1
6289	1
59538	2
1685	1
106649	2
43675	1
7962	9
106654	2
214687	1
94885	1
9895	3
52904	6
29466	1
35500	1
9903	1
13489	2
712	1
1716	1
61621	1
27337	1
9913	15
10116	3
147645	1
1920191	1
202946	3
39107	6
13686	1
29382	1
2759	283
1224	9
5833	4
237258	1
1747	16
1236	2
575	1
5850	2
222	11
1760	4
40674	1
9443	2
5861	2
33511	1
2005884	1
9963	1
41447	1
207598	689
1737458	7
91347	2
42229	1
912630	1
158456	5
724	1
4565	32
1280	45
186625	7
1282	3
995085	1
500485	7
9479	1
1288	1
9994	1
32523	5
32524	56
47885	1
34062	1
35885	4
30019	2
7955	4
1300	1
1301	2
40214	8
337687	1
40324	4
9498	3
60890	1
286	5
83333	1
314145	2
314146	189
1827	2
60711	9
29760	2
743721	1
29385	1
90247	1
210632	6
1768242	1
471854	1
6447	1
816	1
305	1
37682	2
670516	1
9526	234
9527	4
9528	11
129337	1
30596	2
9531	3
27592	1
9534	18
1242245	3
515393	1
117571	216
72004	2
9541	9
9031	2
9544	82
9545	3
87882	2
5858	1
169297	3
1437010	77
9555	23
59732	1
642	1
103481	1
1131492	1
280463	1
9565	2
8030	2
79200	1
156304	1
1390395	1
356	2
1895	1
10090	93
432359	1
44008	1
9587	1
215358	4
374	2
375	1
9593	14
9595	9
9596	14
9597	19
9598	647
4479	1
9600	1
9601	98
33154	23
9604	161
28037	1
9606	28123167
435591	1
30602	2
56716	6
9615	5
9539	4
7574	1
407	1
8090	12
983964	1
61853	13
1648030	14
73029	1
160674	2
4006	2
4522	1
657323	1
37293	1
1196835	1
186802	3
712624	1
1352	2
1300914	2
33011	1
314293	32
314295	19
32595	1
40351	1
230844	1
293821	1
52670	1
186817	3
52163	2
29430	15
39432	1
80840	4
186826	1
7994	1
32033	2
1489872	6
120273	1
4564	41
469	14
470	1
4567	2
99802	92
4571	1
4572	1
80864	2
80865	3
80866	2
71139	1
354276	6
412133	1
28135	3
1783272	1
76777	1
10066	1
131567	15
10224	1
4081	1
851	1
665079	1
1279	4
1437183	3
