0	36295
4097	41
2	2
1	4
39432	2
9739	2
425265	6
441366	8
59895	1
5661	1
38942	1
543	50
546	1
547	3
1608454	1
85681	2
51240	1
147389	1
1578	1
645127	1
35885	1
500485	1
562	36
3635	24
3641	1
570	1
8287	1
33340	1
314145	1
7742	2
27592	1
29760	2
9793	2
32523	5
9796	1
59463	1
3656	2
33548	2
334413	1
8782	1
32525	3
7764	3
381198	1
1622	2
9401	1
9823	5
7776	1
40324	2
71275	1
1920109	1
1725	1
114	1
379508	1
380021	1
4726	1
113379	2
8825	4
4232	2
1267562	1
56448	1
642	1
542827	1
112262	1
6279	1
10376	3
85698	1
9358	1
9569	1
64144	3
6289	2
29379	1
516756	4
9880	1
106649	2
9498	1
83617	1
9895	1
52904	2
8364	1
210632	7
426355	1
1358004	1
61621	4
471223	2
9913	12
285473	1
202946	11
39107	4
2756	1
9925	1
2759	247
1224	7
1041015	1
720590	1
1747	21
1236	2
224471	1
9685	1
222	2
5855	1
5858	1
9443	2
33511	1
207598	877
1737458	5
33011	2
29430	6
307959	1
158456	6
4565	11
1280	14
186625	4
186626	1
9989	1
47878	1
9483	14
32524	42
995085	3
34062	1
4909	1
150288	1
33554	1
7955	8
1301	2
40214	3
337687	3
10116	5
7962	6
285	1
286	3
1313	1
314146	171
450851	1
1262470	1
294	1
60711	8
2209	1
8492	2
10029	1
310915	1
305	3
10036	1
9526	225
9527	6
9528	20
129337	1
9531	11
394	1
9534	9
9539	8
72004	4
9541	11
1351	2
9544	94
9545	8
1762	1
1360	1
1437010	86
9555	32
340	13
8022	3
31033	1
336983	2
1883	3
575	1
11103	1
9568	1
1234273	1
508771	1
10090	67
28526	1
9103	1
572307	1
215358	4
428406	1
13687	1
9593	12
9595	6
9596	23
9597	22
9598	795
9600	1
9601	118
33154	22
28035	1
9604	194
3702	1
9606	30872470
30019	1
56716	14
9615	2
117571	194
487316	1
8090	6
61853	17
1648030	4
1051973	1
4513	1
33050	1
147368	1
91561	1
9031	1
37293	3
1300914	1
108980	1
314293	46
314295	31
33213	335
1229758	1
186817	1
2202567	1
591936	6
80840	2
32207	1
1489872	5
573729	1
4564	15
469	3
470	3
8663	1
99802	172
37344	1
80865	2
80866	2
354276	4
4070	1
402626	1
338	8
131567	7
4081	2
1758194	2
339	1
1489908	1
59894	3
4521	1
418107	1
506	1
1279	2
