0	5308
1	83
2	81
4100	6
645127	3
1030157	2
2062	2
2060307	1
22	4
266264	1
2074	2
114715	1
2219696	9
38946	2
428406	8
2055	1
292913	3
1906742	2
335929	2
546874	3
888845	3
1379	1
53335	3
106589	1
743525	5
2160	3
49274	1
999552	2
522373	1
1349767	1
57480	2
333962	3
1112204	2
63632	2
59538	2
1960083	6
57493	1
106649	22
106654	4
2759	22
2003315	1
471223	3
1898684	2
147645	3
149698	3
1714373	2
13687	67
55513	2
222	128
1303	1
469371	1
395495	3
33010	3
33011	10
868597	6
2109692	1
254	3
2080469	4
190721	21
1605891	1
119045	5
33033	6
270	5
274	1
119060	3
794903	3
55577	3
1296669	1
286	145
287	12
1528099	4
1196325	2
297	1
300	5
303	17
1904944	3
305	3
129337	11
41275	1
316	4
317	1
71999	1
72000	2
72004	3
2496837	2
2082188	1
330	9
41294	7
41297	45
76114	3
1716	1
340	5
1422	1
76123	1
356	5
1505648	1
426355	1
374	6
379	2
380	2
381	1
382	1
4479	14
33154	1
446860	1
1985328	1
28056	1
407	2
408	1
94624	3
4513	5
78245	1
10663	4
4522	8
1915310	2
186801	1
186802	1
108980	10
4533	1
186817	8
135621	2
4550	3
909768	81
186826	2
82380	1
360911	1
359160	4
468	2
469	84
7176	4
4567	13
4568	8
2109913	1
4571	4
4572	5
760570	3
4577	2
482	4
643561	1
111015	1
436717	1
131567	121
497	1
356851	2
365046	1
1274359	1
506	10
78331	2
4545	12
543877	6
517	6
520	5
529	1
1327635	1
535	2
543	649
546	5
547	34
1411621	3
550	4
32002	4
1300914	17
561	16
562	717
47671	2
1581680	1
570	30
573	6
39491	4
698948	3
4679	1
587	1
170573	5
4686	2
141904	1
72274	1
712122	30
979556	5
613	5
615	5
150123	2
88688	4
12916	1
162426	1
642	8
1561223	3
1532555	1
1827469	1
244366	4
4751	2
1909395	3
43668	2
2711	2
84642	1
617123	1
2745	1
266940	1
1028801	1
680646	2
225991	4
82633	3
29388	6
1117645	1
724	2
729	1
150247	1
1333996	2
862965	1
29430	7
1658665	1
43768	2
4564	597
43770	1
4565	545
105219	1
500485	130
2480908	1
47885	3
92945	1
33554	1
29459	3
326424	1
29466	6
1866885	1
816	4
1196835	1
158500	1
66347	1
9005	3
2079536	2
817	3
37682	19
670516	5
420662	2
28129	1
1331682	1
848	5
853	1
553814	3
4952	1
1114970	3
1091045	7
1182571	2
692370	1
699246	1
4530	5
367477	2
1241981	1
1182590	1
1652545	1
621456	96
45972	2
504728	1
495	1
2081702	1
111527	1
5042	4
76731	1
87541	1
964	5
1123269	2
80840	47
5073	19
43990	1
23513	2
80864	24
80865	144
80866	12
507	1
1131492	1
80870	2
76775	17
44008	1
349163	2
1758194	60
1756150	2
41977	1
1019	1
35841	10
640513	3
15368	5
1879050	2
85006	1
85007	1
160791	2
5144	1
338969	2
2282523	3
85023	2
2079792	3
762376	3
2419774	1
269377	2
762948	2
640081	8
33882	5
76892	7
558173	1
187491	2
152682	313
380021	4
588932	3
1242245	8
445576	3
431241	1
33934	4
498848	1
48296	40
1938605	1
1920191	1
1385664	1
402626	11
163011	4
2305221	2
1224	67
2202825	1
115915	2
91347	23
1236	15
31957	1
224471	3
109790	4
1283312	1
398578	5
1268	1
31989	2
1270	12
1274	3
1275	1
1279	22
1280	46
1282	28
1283	9
32008	5
1290	11
34062	18
232721	2
1300	1
1301	21
40214	13
40215	15
34072	3
1305	3
1308	20
68895	3
1313	3
120107	3
425264	2
156978	2
253237	3
83262	6
515393	1
1051973	1
2014534	7
1351	4
857417	2
1358	2
1360	1
169297	40
1404245	3
79200	2
2303331	1
1842533	3
546160	1
526227	1
1398	1
1289591	2
13690	12
1484158	1
40323	24
40324	100
9606	28703
9608	2
9612	6
83655	3
9615	15
1961362	2
1912215	2
2059672	1
657317	1
1648030	139
85413	3
5543	1
363952	1
28090	15
912630	3
511437	1
334413	7
556499	1
28116	1
9685	1
1163399	1
5599	6
1758689	1
58853	1
269798	3
478801	3
1783272	3
1078773	1
671223	3
1437183	4
288000	3
28216	8
2057741	10
206351	5
1437201	2
171549	3
1578	2
1584	9
28211	22
2049589	5
265	1
1902136	2
1598	1
1599	1
196164	3
3656	1
243275	3
595537	1
290398	1
9823	1
48736	11
1416806	1
1167634	1
1654	7
1655	4
1656	1
441620	2
56956	13
3711	3
3712	1
308865	1
465515	1
112262	3
136841	3
136843	2
988812	1
136845	6
1678	1
421525	1
1215088	2
3750	1
9895	4
204457	21
257708	2
1437360	1
27592	1
945844	9
1717	2
9913	1
451871	1
85692	6
85698	61
32033	19
237258	7
1744	3
1747	373
1748	2
1355477	2
1750	1
3705	9
642780	1
1760	17
1762	32
548476	1
91882	2
1778	1
548479	1
716546	1
1896196	1
995085	54
1648404	1
76761	2
1449752	1
7962	1
28449	3
28450	1
1302308	1
470	30
1833	1
29385	3
294699	1
1658671	4
907061	2
1390395	16
165695	12
165696	2
165697	6
544580	5
38727	1
87882	40
87883	2
358220	1
374606	2
482957	2
2702	22
446471	1
1883	21
1404768	3
1267562	2
89966	4
112509	7
1798018	1
2282475	2
2498451	2
487316	1
1484693	2
470934	4
55193	3
75682	2
1546149	3
147368	4
94132	5
286419	1
114615	2
712633	6
81850	1
1768242	5
147389	80
1867715	6
36805	2
1867719	1
36809	2
655307	1
227290	1
198620	3
1476577	2
354276	26
1177574	1
1156433	2
4072	4
2004647	1
4081	4
1705	2
59732	2
1431546	2
2045	1
