0	38233
4097	48
1489922	1
518	1
1	1
39432	1
39946	1
2	1
42514	1
441366	6
80865	2
543	19
8287	1
4615	1
35884	3
561	2
562	9
3635	45
38302	1
647221	1
117571	171
7227	2
48701	1
7742	2
591936	5
30560	1
32523	4
9796	2
3656	1
610380	1
995085	1
7764	1
32341	1
336983	2
946362	1
127582	1
9823	3
7776	1
230844	1
40324	3
185453	1
147389	2
73337	1
56956	1
326968	1
1302659	1
112262	2
1329799	2
379532	1
2702	1
64144	2
516756	4
4932	1
283801	1
9498	1
52904	6
38574	1
85681	1
61621	5
61622	1
471223	1
206008	1
9913	18
9402	1
287	1
5820	2
34506	1
202946	7
39107	7
39110	1
2759	271
210632	4
5833	4
237258	1
32561	1
1747	3
222	2
5855	1
8932	1
5861	2
33511	1
8839	1
207598	884
1737458	4
91347	1
7038	1
158456	6
1636603	1
82174	1
469	1
1280	4
186625	5
1282	2
157739	1
500485	2
1608454	1
1290	1
9483	11
32524	44
32525	4
381198	1
7955	3
337687	1
10116	4
7962	7
286	1
3871	1
314146	178
314147	1
8996	1
60711	12
29760	3
862507	1
8492	1
425265	5
9526	307
9527	4
9528	10
8637	1
7994	1
9531	9
215358	5
33090	1
9539	10
72004	2
9541	11
1351	1
9544	77
9545	5
1354	1
573826	1
169297	2
1437010	80
9555	16
11103	2
9568	1
418107	2
68455	1
42344	2
10090	91
54644	1
9534	9
89462	1
9593	21
9595	11
9596	13
9597	19
9598	739
9600	2
9601	112
33154	26
40323	1
9604	174
9606	29781370
56716	11
9615	1
30611	1
880536	1
28532	1
8090	10
61853	16
1648030	2
944547	1
109478	1
147368	1
4522	1
9031	3
37293	3
4530	1
314293	39
314295	38
6072	2
205130	1
33213	482
305	2
1489872	4
4564	8
4565	12
4568	1
99802	186
4577	1
80866	1
83427	1
4069	1
76775	1
36330	1
1489388	1
131567	3
1758194	2
1489908	3
59894	5
1437183	1
