0	32269
4097	51
2	7
1	2
39432	2
5804	1
1489922	1
609295	1
441366	4
323097	1
83485	1
543	24
1549858	1
547	1
85681	1
35884	1
35885	1
562	28
3635	43
647221	4
546871	2
945844	1
40324	1
7742	2
591936	8
81985	1
32523	3
9796	2
3656	2
1030157	1
192952	1
508771	3
9823	4
43700	1
1489341	1
51315	1
113379	1
8825	2
47466	1
326968	1
3712	1
9347	2
909768	1
112262	3
1329799	1
10376	1
40215	1
1827469	1
64144	1
6289	1
39107	3
516756	2
7962	6
9895	5
52904	3
5801	1
225991	1
8364	2
5661	1
210632	4
9587	1
1716	1
61621	2
471223	1
96440	1
9913	12
6687	1
9407	1
202946	2
5827	1
4577	1
83654	1
2759	241
1224	1
5833	3
237258	1
58331	1
32561	1
1747	4
9430	1
187101	1
222	2
1834207	1
1760	1
5858	2
9443	1
8932	1
5861	1
386793	1
359160	1
207598	773
1737458	1
286419	1
1268	1
29430	19
158456	4
1636603	1
469	13
1280	21
186625	3
1282	1
43780	1
3847	1
9483	6
32524	37
32525	2
34062	1
7955	4
50452	1
37653	1
337687	1
10116	6
9498	1
1308	3
286	8
287	11
314146	166
9691	1
60711	3
41261	1
281903	2
425265	9
9523	1
5854	1
9526	212
9527	4
9528	13
9531	10
9534	15
9539	9
72004	3
9541	3
2282310	1
9031	4
9544	74
9545	5
205130	1
1847	1
1360	1
169297	4
1437010	80
9555	22
1883	1
114524	1
9565	1
11103	1
418107	4
359	1
10090	60
89966	1
572307	1
7998	1
9593	14
9595	12
9596	15
9597	26
9598	769
9600	3
9601	121
33154	24
9604	173
9606	29254926
30602	1
56716	9
9615	1
29073	1
117571	173
160068	1
8090	19
1879023	1
61853	24
1648030	3
2496837	1
1646498	1
4006	1
4522	1
1351	3
37293	1
9646	1
314293	26
314295	31
6072	1
28090	1
33213	357
36805	1
80840	3
1489872	6
5073	1
4564	9
4565	18
4567	1
4568	2
99802	134
1227739	1
80864	2
80865	3
354276	4
54757	1
76775	1
9704	2
131567	10
4081	1
1489908	3
59894	3
41275	1
1279	1
220671	1
